visitor_id,client_id
636291019_96797900380,5027139
956654621_71684654068,5027502
738590853_45093514893,5027583
826694407_36497467771,5027650
41659092_34834382423,5027650
138135443_69750093948,5027770
330902853_36283322241,5027912
683680275_58499764281,5028087
372132839_76576715997,5028215
345329046_9329897326,5028215
236948995_92814369246,5029647
662144110_62022390770,5030525
799011956_69973757411,5030589
659897323_28000334793,5031199
605916977_57543976623,5031199
758092605_85231423705,5031420
187836765_78911771670,5031420
145261447_58775130259,5031582
656845604_1981153880,5031797
774603330_879138518,5031965
932098729_99708981055,5032514
172045786_28769166238,5032714
990547301_66150685488,5033211
907259633_48570119,5033441
407645521_54082441424,5033489
699971668_8986200988,5033521
115049319_28479827590,5033521
743818688_38417167748,5033561
240667279_27804291732,5033724
717746448_75563100845,5033948
581631342_84934340981,5034038
212855765_31355900885,5034090
17607130_33031455807,5034259
116978298_20068177020,5035620
742271907_38711038016,5035722
449555891_84388472113,5035892
480862669_62288225262,5036055
321558937_55704176162,5036234
570996176_34755554446,5036356
869105795_65647162265,5036404
882465401_30673262599,5036504
832872720_8227402229,5036513
231683156_7679839027,5036673
405616128_56420152845,5036766
875170858_48475144938,5036766
942121010_13776897248,5036858
929403348_66856917043,5037212
465682977_80965862892,5037795
755696793_74038049853,5037815
791313426_59162692249,5038157
341407971_20402727761,5038429
264389055_25785643360,5038476
179515020_20106878570,5038499
965404841_98288493801,5039516
105377369_23369097138,5039552
256479522_35788331082,5039627
977064189_59556174541,5040008
186626533_33730795109,5040199
88949518_22617345990,5040477
12296671_15397525650,5040493
477256208_86338515030,5040493
123264203_8265215906,5040709
380569756_48171513065,5040726
445955575_61197530533,5040726
652176968_83774728687,5040733
973226520_86688169999,5040870
721550143_52466408721,5040886
627368282_70811517087,5040920
754213761_62920206442,5041056
316159615_90427189955,5041136
98745408_89129688534,5041665
346675473_34512970852,5041971
299480430_52827193250,5042070
481533626_26680884484,5042117
833614096_80853374198,5042238
535439241_57562094690,5042271
208490495_3653139585,5042542
368967849_30058145270,5042551
394313336_9638374595,5042813
922722930_53047670769,5042813
10673287_65131831519,5042831
605865523_53935432885,5043454
920532103_65264751870,5043861
128398695_68217463328,5044143
32004296_88088569548,5044281
629593617_65448192233,5044551
385556059_26400738064,5044560
671864955_83925002289,5044959
150311469_59819522988,5045208
302081648_78532464241,5045408
534575515_56084239473,5045508
870705942_17764824620,5045588
392787512_13504396083,5045965
920423140_33786459265,5046447
945245067_5195855840,5046467
786024163_43347681589,5046532
866400637_93712474753,5046613
645770605_28025336126,5046749
769828579_77924475603,5047055
735633244_31135452913,5047201
437929568_91811224143,5047484
398038794_85842170507,5047536
7046420_62833271250,5048059
221063951_2182273280,5048268
831078751_49332030698,5048372
132124478_9957888672,5048422
228585117_44495149219,5048441
216108876_95677512979,5048549
225997782_38493235966,5048594
181616644_64373136908,5048749
976420496_97120644997,5048844
171576229_47728649261,5049067
827062175_23040826971,5049068
892470598_10670558157,5049170
233368594_91055433475,5049224
519509687_78837405153,5049612
95449556_19269306827,5049742
883479070_88812824747,5050024
901287626_44215514242,5050078
72714259_11232172632,5050235
199940256_30793105307,5050473
878826184_88417795604,5050473
595516120_56795745517,5050473
789148585_81453552299,5050830
821805809_34356759295,5051157
822074930_36522754572,5051157
942937682_44355690890,5051667
913260695_5263810565,5052088
264631239_20098417999,5052217
577991507_86591730779,5052267
148374511_55436592421,5052588
171576687_5952564556,5052906
902431707_99485351761,5053245
157499549_21901990848,5053539
275299653_83981136329,5053782
517501238_79315952583,5053848
404907576_81227908037,5054199
978764866_34312705842,5054246
194812769_80589828304,5055040
444480889_6844710552,5055067
388272472_93689686045,5055138
415870112_65315879128,5055199
751480814_32156650449,5055243
615453060_17275292733,5055614
163497224_41527656263,5055762
991075387_32020219186,5056314
164909631_40304386056,5056326
512216328_45852680465,5056455
102009583_61619647207,5056635
584135748_93591712139,5056707
70629176_44089437052,5056707
860498951_40922443452,5056708
667305298_89138905728,5056977
706536995_92154052556,5057465
442648597_50926775050,5057474
462053063_54073426980,5057948
667642373_77855288198,5057952
507377538_54961645699,5058113
793645637_51800145445,5058113
814278987_32419426603,5058514
323806085_89377150425,5058586
874154226_29421530144,5058901
478323616_47066395440,5058901
994759129_61251961560,5059032
402188076_27501693275,5059032
75328056_24540746014,5059105
342671300_97108301997,5059283
444319085_77851940251,5059283
668270882_7978524460,5059388
165059702_9591758044,5059436
112034641_22670771200,5059489
463059244_88850623782,5059558
755126386_28391030500,5059692
208579669_41560279059,5060221
923736982_18095845185,5060776
714076845_66959844509,5060779
384090718_59284164647,5060980
942372296_93223444689,5060980
618932496_94461609479,5060980
795126523_51731119656,5061291
70737121_87484899480,5061291
145222407_79701155302,5061459
430268091_66972378608,5061461
50288591_65550016792,5061610
404196887_76865800107,5061874
939959706_44484370780,5061955
104007204_50388076721,5062093
332965437_62776955211,5062297
904383060_60022556578,5062431
241573320_50090234266,5062783
315529960_60624036326,5062808
290576844_4157195785,5063195
196383785_91185712881,5063441
467749140_62363401990,5063465
92261890_72764249614,5064000
421592859_64053962353,5064285
799086159_21885003830,5064401
604740084_77585324590,5064689
255311758_48530915245,5065031
10900288_25562464902,5065123
21922760_75803866729,5065123
787305769_2424033653,5065148
432286328_31991773554,5065328
91922420_84902837595,5065361
19094417_17727566620,5065361
676816515_44868365954,5065659
769198508_8920430221,5065737
27179200_30749439461,5065836
405982089_46766839536,5066008
16869024_2149793652,5066099
558801827_18651110317,5066162
929978853_67521939106,5066320
372537524_6296187241,5066320
179632613_45213361089,5066348
370235695_28530118204,5066437
930010134_97490974720,5066437
707225015_32718232150,5066437
39212828_66899686566,5066578
466965535_26467584456,5066798
107911362_52304165558,5067166
855772723_9249552769,5067691
876873252_83263259664,5067976
765319053_93194764757,5067978
655150173_51867184246,5068244
196219251_70786487149,5069290
722985817_46759014961,5069359
175964113_9391522119,5069626
596570857_55880789995,5069837
723267648_17592378268,5070113
754279888_87346378058,5070454
833105524_81631712363,5070994
646927641_21409530140,5070994
820005909_56724815984,5071081
666659293_35744084205,5071121
983091562_34953457473,5071488
616134120_5805761750,5071519
263974852_92637761089,5072014
637299268_35703004318,5072333
437384160_11672951532,5072657
45492465_24429993071,5072657
760889411_97012830542,5072791
511560873_71934236197,5073169
713764274_58923705731,5073391
959650966_1738599521,5073524
735678662_47338290508,5073747
434398240_51948665677,5073796
555592096_73574972443,5073797
645191111_54652447834,5073934
598189065_70672284941,5074189
571386393_47928266714,5074282
358734897_39860560634,5074532
368611976_17296333667,5074885
943919009_9018482937,5074898
558349847_1305407368,5074898
861838511_38273287387,5074993
183765936_42644706277,5074993
933350913_4001594375,5075261
379453439_16580043523,5075310
365837154_43685950299,5075546
973379097_87870475854,5075723
713980059_22266865009,5075800
679389716_91592522931,5076208
143015650_44442346120,5076263
499485155_44170769686,5076403
190442502_40490044715,5076559
253383855_48799926577,5076559
83941260_148661995,5076704
119328427_88773891392,5076713
73002660_35027018970,5076919
223023861_80346285329,5077000
938973004_22126603780,5077246
909211281_32100990806,5077348
781663415_45987861043,5077444
119661818_5213132099,5077484
901533296_67690917215,5077611
619848937_60374509749,5077611
394363299_34569700269,5077611
624354256_12193178616,5077676
32464370_27915487532,5077812
214038131_61621294951,5078185
298670670_24612079326,5078188
225404547_90985402867,5078210
639912067_83259245078,5078416
238167878_90863672743,5078488
147557877_97765617848,5078603
915739589_72078843382,5079054
918362312_96488982900,5079210
576549218_60524497458,5079554
332726681_77686765212,5079615
365263776_2826397799,5079665
645759176_37404393314,5079665
420715257_59679798986,5079756
629958973_23780289923,5079849
140825779_4070212224,5079849
877077191_38216253529,5079989
688756477_78006899218,5079997
73991999_80604902361,5080084
465048662_40632140063,5080126
190262327_79018832024,5080206
820738485_70133096418,5080437
120332614_57232848083,5080645
363778900_60107375109,5081291
671709271_11940278536,5081402
815312894_66726320888,5081463
838302142_72453785445,5081750
193505000_74932952119,5082039
386935423_82721370327,5082039
201610921_6726211784,5082474
464120025_95004422269,5082509
835051651_48227607918,5082650
551836746_36700985230,5082650
424686810_44821542160,5082650
111846259_11553690612,5082856
435048223_37867856755,5083257
616564952_77919111747,5083366
681075402_93250600239,5083397
723481379_53681407817,5083909
839573158_25913921581,5084229
111473130_14882399878,5084333
441532488_80597309270,5084415
380355505_9007840810,5085135
505450844_95571014587,5085663
602754249_60858991940,5085733
789355493_66139059279,5085764
357627509_71788338298,5085825
603338358_17638188330,5085938
181135740_42927365726,5086104
456491627_11698640522,5086117
944182876_56730308447,5086236
808893623_16254061924,5086236
746837417_1095235791,5086474
389432669_53868216939,5086559
417439471_50403994020,5086721
699718021_35896330102,5086738
721831653_65145721243,5086758
567580456_93809203273,5087066
285524473_79962213868,5087535
703808393_1918070347,5087709
750041007_38290638359,5087893
147872553_9625418491,5087982
734775300_47812726043,5088010
673222218_91502384407,5088541
691659243_27206170721,5088758
987358081_13142890881,5088764
963732452_1842219144,5089039
297152968_59839001867,5089420
300999217_82402226876,5089510
527981447_65573536155,5089592
961731059_74337380174,5089721
768818036_88944252198,5089801
922829328_2330920461,5089978
559727254_49126359021,5090001
975994983_4715445204,5090277
230163989_38675828152,5090277
702548964_85600771116,5090296
731148489_30490121724,5090376
116467109_84943664926,5090382
268908151_35392722343,5090620
320560678_37836185957,5090640
302778213_77132881926,5090640
365000169_89588118888,5090691
713516488_20050815678,5090935
903751070_13583075799,5090952
318217572_70009625237,5090952
723754384_92262928597,5090965
814689465_61062076336,5091239
592688004_7494300109,5091469
544011862_6645636689,5091556
815909243_63273872847,5091684
961363797_55007863725,5091858
705454011_74054722838,5091858
807676122_95197777853,5091858
66765331_83787891646,5092579
551217226_2229868565,5092651
727748382_14826826824,5092669
450973924_22999964187,5092686
785384363_5539254008,5092713
399512301_4555430047,5092713
648455730_5426676517,5092873
854207196_34976258094,5092983
375607061_8106258923,5092983
70216681_15382322964,5093029
996880447_99680876741,5093029
907674767_12461915039,5093029
997867003_21429827356,5093458
20117796_16949956729,5093726
934363808_44985161609,5093779
239959087_75404766385,5094401
412830802_63398333345,5094615
593787335_84804963476,5094860
76602975_56237679621,5095048
897084179_1841994454,5095389
924106457_34097646547,5095604
763036852_64239789675,5095830
863758074_71704177041,5096028
749132288_91215257015,5096138
437208006_49792946917,5096171
987491763_85804274926,5096180
934937051_82087169460,5096365
468368003_7180095866,5096502
842512228_66327021983,5096776
184641827_69724375651,5097276
129029360_50466449073,5097441
826459001_45806191430,5097578
409982552_96475753082,5097988
135285661_98951900627,5097988
81588381_5946182116,5097988
116441978_94733977037,5098302
233177510_2433545027,5098351
109217154_40281482475,5098416
596148611_45522935817,5098714
826850975_1748699996,5098792
397736692_88256187306,5098851
165477183_81589501582,5098915
616247101_1183112204,5098915
253254270_76547173820,5099251
987389094_93909501912,5099251
858572013_42491096064,5099365
889632211_41519560540,5099372
901232027_13854215677,5100032
941011028_74049276332,5100305
259033322_91909533585,5100305
284568664_41309760828,5100333
899042490_15404943253,5100840
663572027_40015127062,5100842
71135028_30663296829,5100894
334063983_76280993992,5101135
5011615_40782783500,5101399
923765011_6449693202,5101795
646998959_39081696466,5101988
648474362_94865778040,5102064
794600909_14917628650,5102709
503742780_95113780243,5102800
637077514_44316013939,5102939
180270327_58049074197,5102951
559457031_60908464151,5103018
68946605_33663871676,5103176
480371522_545179062,5103427
599873914_10268688118,5103477
793736206_86999717053,5103975
375338012_12514089387,5104204
17631079_98826586166,5104205
568931533_64067067988,5104552
220135242_97604511752,5104594
414533483_58355541860,5104680
974418588_47509349758,5104854
551393538_6556771936,5104854
689808699_7621280923,5104880
150699320_99767114618,5104880
663549124_46227622068,5104912
906557964_11693753723,5105053
423750323_1194387581,5105133
817338711_55840124711,5105149
555931666_92042607461,5105555
298036019_79965440344,5105759
778142721_26893706550,5105821
540228780_9408486209,5106413
993471876_70940300140,5106717
282407629_71113123194,5107553
767496934_94802628744,5107650
791547454_45356843010,5107674
85562613_34495567537,5107764
416279597_80484716913,5107877
168302885_54089387964,5108244
815472619_74367194102,5108320
918564210_86427885930,5108566
230437441_23862772446,5109271
308940574_28010614380,5109463
113137930_2205008004,5109620
624770485_57926797171,5109760
934919766_56805075469,5109973
820696734_8643128913,5110034
453081369_21981065183,5110034
138296117_7987447314,5110037
966450058_77554748607,5110037
735823284_45033040483,5110302
403122407_57875308046,5110460
703456433_80981795534,5110805
473510051_48641184140,5111051
762337671_66736877689,5111140
863318643_33940092151,5111293
732404460_37456049103,5111328
583436900_8513128877,5111852
93625087_4696805928,5112102
335611150_43783678346,5112115
969866197_45678402647,5112160
999021512_48313594049,5112293
180624414_84194316555,5112427
483307647_15134304611,5112482
480789214_17643421683,5112619
33715812_15460475721,5112825
695477205_70939403251,5112825
532631645_2394052224,5112825
146111184_45546345418,5112974
158590914_72366573307,5113564
89415493_97142221149,5113577
491825925_35932143853,5113694
702052624_6264790798,5114108
300407319_55967370277,5114142
270913216_46927129228,5114480
469747141_95306803857,5114958
100758282_95781274321,5115159
152387106_75456346615,5115190
82819817_84696875107,5115220
660205887_25443684184,5115258
128249373_91899076239,5115704
585059869_75053970840,5115739
256164562_3342142372,5115750
653440541_99172224749,5115884
83132350_61111546858,5115969
176408496_69128423091,5115969
243251325_54982144602,5116128
763893071_10766208233,5116196
363979555_83310174747,5116278
70255634_25469390290,5117319
384986686_33186124463,5117523
50391703_66585891935,5117624
493021187_98074569470,5117624
746713854_2776155338,5117645
772986465_95131889712,5117714
489269513_76273475283,5117722
205726590_85396426929,5117848
659163191_61333284652,5117999
239292716_71152362786,5118005
620226918_69036107189,5118056
699206901_48470262391,5118059
77428987_4403016715,5118223
412375351_73415179686,5118250
82865762_80024500658,5118318
661026682_144010669,5118403
247727141_63123823691,5118452
827884512_5280305187,5118996
873698468_7700014454,5119215
85387685_31076128453,5119439
205371191_92416452945,5119450
432598832_98217121118,5119450
181732334_50377379063,5119450
19929176_47186372857,5119450
430804037_4898654092,5119450
326247514_23861916020,5119457
802872753_44979469401,5119497
15906748_69383018192,5119615
475998762_6514900092,5119690
444505222_92790755310,5119742
524104008_40769303406,5119926
152647984_18256615932,5120012
461632252_99908993887,5120012
62371659_43685737030,5120012
696947435_15957660150,5120012
889669326_35489028414,5120135
33090692_7052959132,5120135
137811224_172703686,5120495
578772838_61842258739,5120779
378037212_3034900151,5120819
938663615_6417207175,5121453
726652164_81798028977,5122003
602441731_53037917631,5122438
509593152_37687463574,5122676
423967111_23466462741,5122676
133949908_19042713671,5122706
599444034_20362975864,5122733
380579365_68780801427,5123664
116794435_14164926313,5123889
646986424_69052879548,5123985
736848558_49230533867,5123985
6571061_70256934321,5124158
58442937_36607455069,5124454
635137370_34265283417,5124459
827951323_27890876247,5124527
439994036_5579877127,5124630
328974403_55622476932,5124630
456138030_87822865795,5124813
615551339_87154719076,5124906
935466718_12855867918,5124964
839570798_94087336427,5125050
111697049_44427875704,5125059
50839215_90560312548,5125145
293746398_77343669279,5125164
27166411_23170240485,5125518
766242163_93277166278,5125777
925312548_28943404368,5125835
872027304_63908757015,5126201
267118310_94298745243,5126257
988857797_38345402194,5126271
432077852_35036160885,5126305
664042383_65153715790,5126691
914575833_42800154200,5126906
42765026_41006772541,5127216
842947133_12171448596,5127216
440096159_25273919316,5127216
811793196_91860518817,5127519
927356781_16235487779,5127519
857457864_94638968885,5127750
409673093_65848749332,5127856
888881677_25767232535,5127898
778153387_72372886891,5127982
123929568_89369402081,5127982
254930404_17445138643,5128516
57600361_29829470518,5128516
457790238_98020874772,5128721
468362969_85652297352,5128835
532378771_67278728249,5128835
420828773_87782068330,5128861
283831858_44976680508,5128877
605426803_33695265413,5128971
340461392_62394078176,5129224
692816733_8469718516,5129320
870084700_45689224720,5129431
978633936_56715135447,5129604
185883982_96784560389,5129946
6665914_41089245356,5130256
700313007_51081742196,5130445
935005449_7966664206,5130445
79372756_17444096329,5130944
843800207_53690933430,5131664
657287405_87632313412,5131722
900987599_18506396517,5131826
838095124_46487226746,5132085
606980627_33433627637,5132280
971699030_97005655017,5132311
249412298_74972741817,5132952
41918700_44728921351,5133112
851503832_51454948909,5133321
568211532_87774173132,5133321
460964826_76090656311,5133321
350030637_69645295715,5133374
533755225_68913771555,5133382
386422658_17972035682,5133549
41496853_84935041637,5133900
455861363_31782283322,5134006
140760633_47054527172,5134296
29594573_90048638703,5134688
73857777_38577231918,5134864
731938887_43095224304,5135096
245677043_7244073873,5135129
927394494_41395766547,5135219
589588498_37382823760,5135348
301340526_66086244210,5135533
613401202_47176331627,5135650
23773941_98671095904,5135889
443848667_54085623070,5136566
124337038_10330124260,5136652
876950894_47251988698,5136874
856930327_67945011310,5137223
521013995_21260255056,5137288
218567328_67508131332,5137397
916724368_58645026110,5137559
242850829_636387386,5138025
534866116_82752142476,5138174
509092574_11335083951,5138453
406869152_95856642200,5138720
794016040_48018630107,5138803
880609983_95743587395,5139141
194873221_45231769498,5139516
234741775_81265480408,5139624
230103617_84895433483,5139646
357240956_17428130578,5139761
288546791_74245249837,5139771
460685997_83024611598,5139805
498289977_43873813424,5139985
390908759_2855550169,5140041
587239986_68029633782,5140462
510337691_15991156459,5140462
18034049_68476950506,5140529
370355571_45480330346,5140672
78373402_82375230892,5140682
656675025_74766969513,5140933
280912517_37545472097,5141093
354302918_57983672774,5141165
546828183_81024354926,5141416
873109342_81533489450,5141512
677414600_39320584785,5141652
580725576_27207679367,5142178
364939060_88199245984,5142413
455435900_57277610141,5142424
80657056_63828139998,5142996
433249334_40866607752,5143024
24268146_68007825644,5143272
408480200_36675284895,5143624
982284419_76462979666,5143624
601286972_22442567161,5144063
493779835_21228303260,5144151
626098691_53827111550,5144248
911402495_11282183920,5144502
482815745_1423657117,5145018
517120044_71573523533,5145108
859976154_98095700989,5145224
85417587_4215662973,5145328
313534189_8965241531,5145425
682953089_88649292347,5145803
758362301_86209238682,5145887
199623256_80352744995,5146201
766891001_43611234948,5146305
930790199_24416494923,5146309
665291311_69118628211,5146401
268295967_5233494548,5146488
390393987_61271386429,5146873
150821294_5380085033,5146890
118497415_74205974744,5147136
83512984_78496657197,5147197
916726897_81847049682,5147250
679878000_92300544844,5147748
969265454_16005316629,5147792
990874411_28020804907,5147910
226675475_94675290973,5148031
690541860_76496529305,5148264
654682266_46176769636,5148384
788302097_66693609982,5148739
510556021_86578959461,5149024
674582746_73914084643,5149271
256144469_96673262645,5149344
767686517_1391473205,5149899
911325215_59614969183,5151733
261164694_11349709267,5151853
820225477_67284425464,5151955
813646931_27827517349,5152060
590161477_41721086234,5152075
958318707_67255398301,5152221
19859252_89404450502,5152356
358200105_86049823960,5152409
810451012_40765698374,5152410
537717721_24404637414,5152426
101113855_56905059728,5152514
118984501_943396241,5153292
696323531_35641615087,5153292
555165137_7320102468,5153501
244020701_82131395533,5153744
534824568_33657046772,5153749
249790904_43291571731,5153966
664670502_31629099593,5154115
545048179_45843176200,5154317
251897880_78314925500,5154371
802628880_96805844902,5154397
831933182_58197256375,5154738
425271169_94476501426,5154838
19514420_19369959753,5154904
338781829_56209153103,5154904
629262566_46274213312,5155056
87288457_11552805659,5155111
43432361_54129623459,5155111
266640135_93115506592,5155130
645087077_23030835545,5155174
886029569_85419632755,5155357
426582478_50895353430,5155357
271693761_6185626494,5155639
950186223_79424863508,5155886
206966038_25362912400,5155900
841711445_76409980347,5156074
680128283_79785985382,5156074
826598634_59678019026,5156080
720707499_92594933437,5156136
66461625_32665365300,5156210
920019920_12750074227,5156595
149627595_6331502909,5156607
330249303_56464712328,5156645
135422755_16696566039,5156720
900736906_64641120377,5156742
271015880_42215280845,5157019
521047307_61590052315,5157019
890107990_14643222049,5157060
100920808_45446492990,5157060
330601377_72488979309,5157060
351211359_10275380366,5157060
958354398_48799676434,5157144
341796575_86236061315,5157179
657687173_35394070493,5157494
372463069_8146325808,5157992
574653947_40803982517,5158028
212621641_40670498666,5158443
454087993_63780704350,5158534
206688919_6483620185,5159193
887816147_42015511550,5159329
912287039_78484417897,5159449
106287036_12730356771,5159617
419989719_92707457232,5159617
220199212_28162348073,5159936
238387997_41972398213,5160049
828917311_96960127620,5160049
488400702_35174382051,5160147
378970591_98195931537,5160147
53876826_32454018204,5160270
895045770_50072241764,5160684
14662809_94858178727,5160778
892390960_63849784333,5161092
104284144_37051263133,5161092
858959043_61683843676,5161244
644758622_95231791506,5161383
890806446_77553282196,5161688
963670658_83278160103,5161728
478487360_85952338426,5161728
55519862_92356113768,5161793
348733392_63234943845,5162023
700397880_25544595140,5162149
576686116_46379146698,5162202
141686948_19513881937,5162378
292937681_43118034465,5162401
598804408_40790408560,5162491
872739721_29196147128,5162796
681098700_42179214504,5162972
492183164_57838058916,5163069
570522004_82964028940,5163115
202776490_22124358934,5163125
850755637_17828750452,5163335
309258741_26342710786,5163736
497566724_30013927954,5163736
832626115_35674284899,5163801
890800220_1070675472,5163802
312197621_10535506780,5163802
637419323_72169665437,5163858
380113947_2545940008,5163977
441589219_72364103654,5164122
10863827_74319353173,5164404
242691414_65380838145,5164495
553355142_20912404847,5164844
870531981_43171040910,5165430
262820225_30694552702,5165430
925229049_37891517935,5165430
889448009_14462658416,5165430
498953250_63404221943,5165430
202556757_33046578200,5165533
802224638_95100525735,5165659
150719604_13147355848,5166002
284387359_79157434137,5166339
338491719_38186556952,5166587
1791666_52387859517,5166590
447332085_40542226478,5166780
858997298_8403286387,5166938
708508823_51081546096,5166966
298534047_98659449674,5167837
621672192_5806003869,5167876
904960556_45479769844,5168225
730851803_27090480002,5168921
458500881_72081851534,5168960
691607385_25408081395,5169181
422254239_769861155,5169342
913893971_31925447393,5169372
355528739_54418928004,5170497
450179188_37454981437,5170592
621009466_57759692623,5170877
377322922_314157736,5171196
601871069_17634777505,5171271
334857084_43336365517,5171446
946423043_34055511048,5171479
596671616_28652392929,5171509
302789236_72403397165,5171644
834281698_84019684893,5171763
972190267_89053808634,5171794
222656406_84764249656,5171878
88910480_73022518291,5171878
641330204_17047533724,5172248
119961455_67950422986,5172392
793795475_40222459942,5172671
869216778_87300417558,5172802
15895861_38125483969,5172802
97060398_64198745600,5173552
995614296_82919656710,5173572
179212864_45920919759,5173628
191658760_42272329915,5173793
973860167_91965321074,5174359
389315997_32323734902,5174899
343162796_70393548743,5174918
843763281_22605599655,5174934
54530916_2771228640,5175035
216815581_4979066220,5175305
289147062_86941549568,5175329
33269729_51446979492,5175513
571347799_52496550559,5175617
269628895_72215655668,5175851
185015301_56103733362,5176155
555170257_32096605122,5176155
427279159_92757080593,5176307
142102634_2897795666,5176331
774008378_88098749074,5176605
343227865_977826517,5176605
190982987_43578470612,5176958
3342847_20756134351,5177025
359940839_76129362153,5177089
917001966_93194141886,5177112
304751721_43061687887,5177200
577549506_69255233505,5177219
78483135_15686004859,5177219
791727551_82801491139,5177219
732330041_47852298477,5177608
374453551_44129031348,5177923
855440952_66852668278,5178136
573088451_11531475134,5178522
769929246_2388088533,5178889
310103550_21027984854,5179022
396763742_2483358749,5179055
355505954_30681885802,5179055
147650086_9799984387,5179331
184032046_24357045439,5179331
82731347_87341356626,5179331
158834529_48031945692,5179510
179702076_33486822041,5180119
599697483_2113113574,5180168
237506790_57561649581,5180278
140791726_53077077205,5180395
144261242_45699058907,5180590
720434104_30902161540,5180865
390685418_92583558593,5181226
327387003_25374974646,5181289
817136177_62770718959,5181335
709412273_3927204164,5181738
748521723_84813541450,5181787
997882949_74802547011,5181822
925950628_89381450675,5181907
860158420_52865976233,5182313
949038351_65230954783,5182613
13858321_69002501216,5182699
297760427_28807263103,5182728
739388621_80668837133,5182775
993122570_55874992616,5182775
469557362_45157809517,5182958
456374550_74044823149,5183115
802800328_39863711378,5183115
934336162_71924055876,5183637
412250919_8481923572,5183929
128203188_43325345984,5184046
877625686_18460374253,5184096
358915280_12870645768,5184243
774098602_77816933587,5184648
462561068_75439825218,5184711
450908234_11959493399,5185429
344725905_28782475187,5185897
441838547_27937991477,5186330
797104060_24461699550,5186778
902125375_40785276513,5186923
476019944_3305328484,5186923
920805064_96826400595,5186933
377813540_83161771692,5187151
885467978_18961949087,5187189
4598068_715359069,5187667
656627719_4204802044,5187803
477613528_65303180820,5187922
563344958_49594772826,5188022
88658539_62696817675,5188022
721201047_28854849668,5188022
126465247_61270514586,5188045
312367090_74697896540,5188201
866997429_98677548811,5188587
240510976_33478014309,5188690
366232624_28765109526,5188803
526461555_65718280489,5188831
692108362_20392479990,5188935
524410794_99159711433,5189179
332474554_8684901556,5189229
425740890_24382919558,5189490
211208091_49606230109,5189825
470380607_42119050778,5189871
317454632_88606112725,5189898
528294425_43405292315,5189980
385662738_24222760566,5189980
310329641_6801912509,5190117
87333591_34541464170,5190284
236549221_83385541866,5190544
37717810_90049107893,5191224
808860837_49215149106,5191385
968392134_87714422689,5191587
488987930_94087025430,5191858
995612407_19266390809,5191995
665419592_59694692755,5192072
543276986_7669491055,5192165
790033000_86584616494,5192635
631315779_53195622684,5192659
857591808_73551866321,5192767
242575978_34755726740,5192875
435563126_55993246371,5192961
449539493_80605330383,5193039
312245660_76785934870,5193751
565297994_84346410889,5194510
732136736_49447256545,5194608
225241158_35226171084,5194623
670493090_83775016261,5194623
27577011_45270795670,5194745
244692586_1650523926,5194754
864353171_46416631134,5194824
478292788_86917556586,5194828
52706503_64743078420,5195063
861663131_62644659987,5195254
474881873_65590883526,5195261
292891903_76155072599,5195325
630204846_52977195995,5195712
244303806_14818466164,5196791
4051697_67870322669,5197285
920798792_11768766106,5197524
720763217_70361309353,5197627
337634120_298638360,5197863
636472507_16016376807,5198344
399101504_4149922256,5198344
91398879_90526584089,5198344
104584780_27531462741,5198732
983411476_28545929309,5198774
909134254_94781719169,5198942
900800632_37542542179,5198962
222589519_66578966134,5199121
681638661_49582999955,5199268
678555372_15451049564,5199388
864197763_73637575963,5199600
420015897_78731837403,5200144
665958015_14406658809,5200295
400789083_55074940906,5200424
573311157_45814691309,5200424
856060766_69273872864,5200509
188807550_78271715619,5200656
145127045_128843485,5200905
26605388_24182759605,5200905
826333239_11716994545,5200954
564016141_61357946328,5201417
26063563_73915812738,5201611
765976628_15068487939,5201721
717811113_35281318390,5201721
712822377_8418603897,5201743
86619827_48541072433,5201744
869199503_29439878425,5201853
697009201_50733557822,5202033
940291350_76233940353,5202033
408601066_30093936923,5202350
231882394_70378327145,5202386
847816657_5642197494,5202456
371923999_71731465067,5202580
493958861_81175683604,5202722
220033167_86340818553,5202902
247785599_19560646397,5203020
100578324_28615957202,5203247
676795147_94562227817,5203357
435472132_34146873411,5203357
879612781_49121251295,5203411
737490942_80306926344,5203477
437721191_75375891365,5203608
514748856_47487940758,5203638
874754167_15741137421,5203969
619545336_13316760596,5204027
365198060_81487447856,5204398
416565271_24429147902,5204861
710009112_90855570658,5205052
991846348_8509931996,5205443
405962118_83432677396,5205651
546233924_17064882900,5205837
959691694_41261386196,5205973
972633134_25138665045,5206053
716857727_4035864122,5206182
580628920_36796803510,5206236
106276668_55963819036,5206243
504198718_96695697895,5206621
615819293_45493947303,5206671
894945909_65427014977,5206871
559912866_69941178625,5206988
344590377_85699618016,5208097
966035586_70169912454,5208415
84659341_16704759666,5209064
484988423_89860040843,5209141
187898227_29667025907,5209145
125877498_72220309710,5209167
12296177_28926116904,5209346
272187882_49911837423,5209748
818849989_54025317676,5209844
691725054_58391160287,5210046
823452621_70735109320,5210423
522484346_25593090576,5210640
109569371_71450789574,5210738
594990400_76975877261,5210812
543971413_40924082265,5210864
535967456_49411013407,5210872
729095645_5938206512,5211253
348452971_91924776264,5211268
205917251_46211832526,5211432
701264251_81943933319,5211908
497006231_36667331512,5211979
959839691_2942060274,5212054
790677880_20314030058,5212142
139538129_34588370290,5212205
123540611_13036531116,5212280
83317398_41868059890,5212827
640015497_77584285708,5212851
83192529_62914997560,5212996
120203889_76755740075,5213398
